Id,SalePrice
1461,124062.18601644022
1462,158344.9464318246
1463,187819.46566993542
1464,192218.94672468328
1465,186568.18250468632
1466,175751.99479528924
1467,174435.75573925907
1468,171579.81975434133
1469,183049.8663461494
1470,126658.72720474596
1471,198777.97300940185
1472,93215.33634659337
1473,97300.51635171233
1474,149859.97718406428
1475,119789.72093086047
1476,370990.3105334933
1477,256086.13337271073
1478,280628.76863415923
1479,264310.4038138524
1480,475869.4622582864
1481,332267.69022811844
1482,205358.04465993616
1483,174930.79315060927
1484,163673.15533214237
1485,176639.1439381832
1486,196006.13214585284
1487,337501.29904489615
1488,234431.60579871724
1489,200176.85137488676
1490,219053.7740667536
1491,190608.4499046457
1492,92061.20752131207
1493,176668.9520401743
1494,290327.3170081879
1495,287945.8569713253
1496,230198.36354711407
1497,183810.47856826213
1498,160166.93580944615
1499,157047.95011423226
1500,153202.58725765636
1501,174312.78527315008
1502,150649.9713871351
1503,308678.743767286
1504,238823.0569208345
1505,223095.638571996
1506,190663.28728172235
1507,239631.89977411134
1508,199345.63260670728
1509,165933.40467489255
1510,148370.15823996096
1511,145016.17690871932
1512,171971.47683504125
1513,141086.57788062067
1514,157666.06836059998
1515,191589.73143254936
1516,152710.4306231591
1517,157927.2663254229
1518,132481.1287017692
1519,222708.35399102344
1520,137358.65749928175
1521,135217.95896355086
1522,166699.5242838137
1523,114657.74325314714
1524,124388.06283924024
1525,123037.13064184299
1526,120216.105362236
1527,101963.97223470375
1528,133496.73566271208
1529,145532.09698946498
1530,170736.98174544203
1531,110537.57095900679
1532,101743.57326834823
1533,146922.40959612443
1534,119151.03704533956
1535,153791.9753944049
1536,112296.39192345584
1537,64924.63500640929
1538,159006.48827165784
1539,192828.81959168043
1540,100497.92011658053
1541,144070.32857675984
1542,143235.9775566621
1543,218119.6016948134
1544,80944.74660388893
1545,110425.91945661604
1546,130875.42610956015
1547,136146.10252860934
1548,130926.38015007805
1549,111450.9582696939
1550,137769.14015692033
1551,116182.8677770083
1552,127227.94311084133
1553,142858.70594599197
1554,109674.56517626335
1555,173665.92878485497
1556,89554.80387797407
1557,112001.70263944617
1558,90489.29043178349
1559,91616.60403211869
1560,138813.54917119327
1561,142360.4004633227
1562,129067.41037050118
1563,121003.88534081352
1564,155578.87031148575
1565,143184.88781401463
1566,242020.99319694834
1567,71736.66480953316
1568,218858.15120207373
1569,140445.50787297572
1570,136809.73387948505
1571,120051.88208343432
1572,148713.82741773932
1573,240535.77670545405
1574,110958.76276297975
1575,217926.0005482006
1576,228987.73521250315
1577,191910.29019166037
1578,140583.36091661907
1579,149705.84558656078
1580,196145.4836500737
1581,149862.8435900043
1582,130713.78899774596
1583,336485.6668614679
1584,231015.3421192706
1585,142494.93378064793
1586,70000.67259012739
1587,96752.87915726373
1588,145774.34634102735
1589,99072.36380533886
1590,132450.8770119998
1591,96411.29178391842
1592,119836.57465359708
1593,123192.18145458525
1594,131573.70312814252
1595,115762.50968774025
1596,241910.19618746988
1597,181962.07177819457
1598,198022.60996119713
1599,172626.1510631036
1600,171951.13760666756
1601,66962.31119821817
1602,112505.32413802826
1603,83251.19846382257
1604,273827.6249490396
1605,245687.4915994926
1606,170540.0911055423
1607,169575.32514365716
1608,215543.40876108664
1609,185494.4583870172
1610,156359.73721037217
1611,140242.1326659163
1612,168673.39668237677
1613,167319.44397995865
1614,127296.96879345053
1615,85767.39397373976
1616,75800.47068295095
1617,89979.20357923086
1618,125343.03138703597
1619,136958.81549409224
1620,164534.45269722427
1621,136093.9362536774
1622,140495.24492713998
1623,269899.71755711385
1624,210426.09326537617
1625,124257.3640529883
1626,162909.34723652416
1627,190013.60310068895
1628,269296.3919158168
1629,178076.58503606135
1630,344577.8629067076
1631,214623.7963814534
1632,242910.5651865579
1633,169340.37794227034
1634,188801.2803820272
1635,178581.87392484368
1636,155199.45960862003
1637,192361.19140722317
1638,197054.15898976923
1639,182298.9129439432
1640,258381.95701118954
1641,175112.2416811029
1642,227057.12792660896
1643,220846.13952576404
1644,231688.05444501468
1645,193501.89306432012
1646,156607.36519370216
1647,157134.84864211085
1648,134197.51446988917
1649,142209.7707447802
1650,117743.20921578025
1651,119573.54725724534
1652,96910.3000705839
1653,98614.06894639997
1654,148667.87372095074
1655,148087.05721571267
1656,145181.32267802372
1657,150679.80732948123
1658,147372.12456486057
1659,128834.5729668229
1660,151681.4568423027
1661,464880.4458348269
1662,405222.93745790876
1663,394557.06388219795
1664,444223.5346007315
1665,302661.4516435093
1666,315185.9364465504
1667,375011.9303673681
1668,337259.0600769448
1669,292965.3193273932
1670,351209.28368763276
1671,264930.7235929818
1672,438673.998015138
1673,299778.9585302912
1674,247703.25704851214
1675,186761.05056418292
1676,189810.1494462383
1677,219423.21640026703
1678,447072.7269671532
1679,385043.1148635192
1680,342044.9359022177
1681,242259.38302558174
1682,301242.79961909587
1683,177420.6893243768
1684,175008.42940557617
1685,171448.27292419208
1686,168313.7590957628
1687,166985.0916056059
1688,191330.5192952046
1689,191094.47707871825
1690,191117.31238021617
1691,176850.40827610352
1692,258291.61250189686
1693,168865.65701998823
1694,181246.26485596923
1695,165736.5418016438
1696,272492.22344046074
1697,171157.5654261474
1698,374445.8626290837
1699,325407.3667091465
1700,245246.6291383332
1701,262069.08963050364
1702,260268.17091566126
1703,261093.79593979928
1704,295932.7964344636
1705,220506.47717829654
1706,409012.8617991941
1707,214884.07247849868
1708,208379.87240841833
1709,273952.285423744
1710,222513.84507294162
1711,258767.49253296552
1712,257760.87745960074
1713,274522.07690844935
1714,228058.436169845
1715,203625.15218940657
1716,179608.41213794518
1717,172419.91275409376
1718,132336.02939576993
1719,196545.7088786307
1720,240377.61057883006
1721,162968.02484951692
1722,124141.2074369913
1723,157118.65119941309
1724,209651.72028969106
1725,235607.29688853634
1726,186681.73052665254
1727,160643.24136547942
1728,183029.38396136684
1729,164305.71904726673
1730,155001.78066127634
1731,118775.69696329668
1732,129414.15884048029
1733,116711.26217361196
1734,123245.48152164198
1735,135764.30925068137
1736,118276.48524979004
1737,320118.3662537243
1738,222602.9613562088
1739,301233.3923978435
1740,221199.37749984278
1741,190891.89431416814
1742,170255.70457147257
1743,174783.64885748964
1744,291596.5898568835
1745,215002.85081163584
1746,193220.77527263525
1747,213213.053357267
1748,219840.75732953736
1749,155097.01058046403
1750,136454.9450659852
1751,234546.20183021255
1752,124095.2343023567
1753,145567.840054019
1754,196023.9259676807
1755,169030.7752543842
1756,127359.33682825624
1757,119274.07650504296
1758,146373.50452355458
1759,165348.06831223037
1760,164044.0276741074
1761,143685.4247585229
1762,177719.72123405273
1763,168107.8473331416
1764,117643.02789575254
1765,165806.962516803
1766,175517.58022483892
1767,216660.42091448265
1768,144575.6185681139
1769,171341.66070640157
1770,146651.77539096057
1771,130201.28892265394
1772,137705.33860015596
1773,131141.22262545768
1774,142098.5809353715
1775,135601.78896530013
1776,120968.02892986787
1777,113250.27603327317
1778,135033.2807108707
1779,114396.29009180632
1780,176829.0854811276
1781,129329.80841546554
1782,89874.87889625355
1783,145060.9126507141
1784,96963.42435909048
1785,114073.28786419354
1786,132581.66128638625
1787,159422.70893811565
1788,60605.36888055839
1789,94391.50970627816
1790,78440.48640654536
1791,190371.33441554237
1792,158399.91997525824
1793,135110.54243205296
1794,143959.4108137061
1795,131485.0490878436
1796,115500.31364907211
1797,114835.26088142737
1798,123211.70164175838
1799,108226.20139025936
1800,128115.73818620047
1801,128932.57006609805
1802,128827.84181840578
1803,147509.88576613122
1804,144221.25735496718
1805,138290.20531278691
1806,115318.19614880922
