Id,SalePrice
1461,125518.86422038043
1462,157851.56473864915
1463,186045.99383987085
1464,191116.62782436656
1465,183143.77125937265
1466,180362.28646557845
1467,174752.48022851814
1468,177966.01450868268
1469,182104.45144229883
1470,124208.41534699191
1471,200332.4460188037
1472,92888.29769318675
1473,99804.79051592466
1474,148253.61061812853
1475,122313.54342422092
1476,351874.1210669865
1477,254779.42299542148
1478,283501.8185183185
1479,269975.2451277048
1480,471690.5495165728
1481,325340.78670623683
1482,205066.55806987235
1483,179503.94567621854
1484,164002.6544142847
1485,176875.80350136643
1486,194849.87366670565
1487,331926.5043397923
1488,230477.52409743445
1489,199486.6246247735
1490,222088.4543835072
1491,185978.0091842914
1492,89408.67285512414
1493,175274.6228303486
1494,294298.9152663757
1495,286341.4639426506
1496,231059.25834422815
1497,178771.12901152423
1498,157183.26224389227
1499,158453.02522846454
1500,158327.5651403127
1501,177759.30492130015
1502,150552.41152427017
1503,299167.050034572
1504,235551.879466669
1505,226305.964643992
1506,187350.80893844474
1507,237156.4089232227
1508,194255.07771341453
1509,166006.55934978512
1510,151947.31647992195
1511,145536.61944243865
1512,163587.4849200825
1513,141316.9995112413
1514,164039.04297119996
1515,190758.93161509873
1516,152737.43937131824
1517,156700.81390084585
1518,122763.14802853839
1519,221720.17673204688
1520,139387.1743735635
1521,136935.2460521017
1522,162631.67356762738
1523,115337.16619379428
1524,125111.27411598049
1525,124970.51128368596
1526,121445.78103697201
1527,99684.7882194075
1528,136784.17445042418
1529,143920.74085392995
1530,173454.10411588408
1531,108499.24348051359
1532,102824.09184919647
1533,146092.77231724886
1534,118479.9334656791
1535,158547.62266380983
1536,115063.45572191167
1537,66464.42235656858
1538,154887.8827933157
1539,192145.46730836085
1540,101963.52773316107
1541,143777.2821535197
1542,143755.08011332422
1543,214239.89088962684
1544,80672.54789527785
1545,107738.71391323209
1546,130188.74284412031
1547,137876.31443221867
1548,129923.02592515611
1549,109199.5727893878
1550,136542.82718884066
1551,116823.0402415166
1552,123134.21434668267
1553,144064.5681419839
1554,108592.6225400267
1555,173655.62319470994
1556,95723.83431844816
1557,115575.92871639234
1558,86223.64336356698
1559,99045.10650173738
1560,144449.42646738654
1561,140917.09780164543
1562,129716.76605350236
1563,122934.16130662702
1564,151938.1312479715
1565,146026.22875302922
1566,241121.4082688967
1567,67696.26711906631
1568,220189.31802914743
1569,137249.45324595147
1570,137276.9365089701
1571,120943.59229186863
1572,147347.27983547864
1573,235982.22528590812
1574,115082.2599009595
1575,218125.3604714012
1576,222520.6891750063
1577,190430.72100832075
1578,144823.28433323812
1579,151031.70679812157
1580,193277.2641751474
1581,145694.40593000865
1582,130131.18737049193
1583,339402.4587229358
1584,234237.3561135412
1585,143008.24256129583
1586,71040.6733052548
1587,96797.22706452745
1588,146044.88018205468
1589,95754.77448567773
1590,131238.26964899962
1591,96268.31794283686
1592,123638.40711969418
1593,123821.40197167051
1594,133362.851568785
1595,125055.91000048051
1596,247005.65799993972
1597,185680.08105638914
1598,195671.5636723943
1599,167358.7552512072
1600,169718.47833833512
1601,70534.45442768633
1602,109984.91390105651
1603,86871.97505264514
1604,281365.5623980792
1605,242646.5144489852
1606,172429.08846108458
1607,170938.2440373143
1608,215398.73939717328
1609,180954.65114903435
1610,161077.38067074437
1611,142443.64033183258
1612,168156.51211475354
1613,172577.51295991728
1614,127075.56258690107
1615,85578.1707599795
1616,76599.28511590189
1617,89878.01653346172
1618,126644.30496157192
1619,136496.84973818445
1620,164646.84289444858
1621,140002.48188235486
1622,138808.19297927996
1623,275884.21636422776
1624,212372.32715575234
1625,123121.82966847658
1626,161239.75697304835
1627,189248.44057637788
1628,263687.65883163357
1629,175887.8106971227
1630,353248.50706341525
1631,206857.7490129068
1632,242361.33349811583
1633,169470.78713454067
1634,186226.63888905442
1635,183081.24784968735
1636,159390.37234224007
1637,190854.07031444638
1638,197626.73985453843
1639,182617.0758878864
1640,253714.35152237912
1641,174883.68648720576
1642,224062.22460321788
1643,214709.5446765281
1644,227783.87451502937
1645,186546.22362864023
1646,155090.07413740433
1647,155836.8066592217
1648,133970.68518977833
1649,143920.65086456036
1650,120171.1528065605
1651,118793.5632644907
1652,94834.74076616779
1653,96834.29414279995
1654,149752.41931690145
1655,143888.56755642532
1656,144535.16098104746
1657,152992.22403396244
1658,146961.48350472114
1659,132877.5053086458
1660,150116.2574346054
1661,473893.2666696538
1662,404342.15616581746
1663,388694.03401439585
1664,447973.600451463
1665,308720.9657870186
1666,317959.4041431008
1667,374897.8919847362
1668,341176.30765388964
1669,290572.63865478634
1670,346672.6923752656
1671,279947.44718596357
1672,438961.08978027594
1673,303309.6045605824
1674,247371.13909702428
1675,191852.60112836584
1676,191076.40826747657
1677,224209.37030053406
1678,450970.2664343064
1679,389579.41722703836
1680,326771.0905544354
1681,243039.7348011635
1682,301526.1304881917
1683,179724.01927375366
1684,172322.70256115234
1685,172802.21772338418
1686,168914.87756652563
1687,168871.69883621178
1688,188977.5229654092
1689,189090.46978243653
1690,190519.48413543234
1691,178349.48842720705
1692,247690.8187537937
1693,171153.28278997645
1694,184451.82658693843
1695,166394.89610328755
1696,279704.8218809215
1697,170899.0058522948
1698,383371.0065081673
1699,328853.29591829295
1700,246331.49265166643
1701,260972.6792610073
1702,263340.7793313225
1703,258232.87312959856
1704,304103.59286892717
1705,214212.64185659308
1706,411365.09859838826
1707,212065.37933199736
1708,214478.3854418367
1709,276428.289597488
1710,222543.86202088327
1711,251800.61006593105
1712,261791.5049192015
1713,276687.9975668987
1714,226639.38796469002
1715,203296.6793788131
1716,179440.76177589034
1717,171637.65363318752
1718,132609.5119165399
1719,193974.43338226143
1720,231827.89303266015
1721,161318.81532403387
1722,127219.7664364826
1723,160828.61489882617
1724,205424.4405793821
1725,231075.81252707267
1726,187028.60167830504
1727,160994.59210595884
1728,179648.5491727337
1729,166445.39121953346
1730,154354.45194755268
1731,117282.42517659336
1732,130347.6692434606
1733,114830.32903472391
1734,123656.41616828395
1735,135787.69662636277
1736,118526.72831208009
1737,328950.5450074486
1738,223495.4070874176
1739,319316.28479568695
1740,223097.31749968557
1741,189547.2261283363
1742,174090.73726794514
1743,175125.17271497924
1744,291587.55471376696
1745,218041.52974827166
1746,189545.0505452705
1747,206998.51296453396
1748,222363.54590907472
1749,156607.33366092804
1750,138709.82763197037
1751,233819.66928542513
1752,123505.17954221337
1753,141460.52385803798
1754,193802.27381036137
1755,167986.0505087684
1756,128108.75959401249
1757,119054.32488508591
1758,144223.74342210917
1759,163975.54287446075
1760,164306.3990982148
1761,149903.2713920458
1762,177356.62996810544
1763,165297.92904128323
1764,115443.34485400509
1765,167663.95628360598
1766,174596.84794967785
1767,222573.3105789653
1768,142851.39338622775
1769,168295.24328780317
1770,145732.6132819211
1771,130940.29659530787
1772,137177.05220031188
1773,133654.06243841536
1774,133920.28687074297
1775,133978.3123056003
1776,119608.51098473572
1777,114925.07550404634
1778,130261.23329674141
1779,114723.24424611265
1780,178765.1240872552
1781,127996.03870593107
1782,92285.3437300071
1783,148238.20030142818
1784,91468.91121818096
1785,109048.66166588708
1786,130761.41632277251
1787,157273.3866262313
1788,62707.792448616776
1789,87037.7459750563
1790,76324.8009380907
1791,180776.20008108477
1792,160671.73057551647
1793,134225.1629891059
1794,144194.63412741222
1795,134522.0356756872
1796,113511.4085481442
1797,114539.64676285474
1798,123171.11422101675
1799,109143.64496801872
1800,131943.65605990094
1801,132829.0541946961
1802,128626.16019931156
1803,143276.27153226247
1804,144207.9522099344
1805,136103.09812557386
1806,113442.15792261843
1807,125000.99211368384
1808,118750.27873087455
1809,119489.61067035454
1810,139641.18551047856
1811,100493.2607018666
1812,96260.72801814493
1813,122146.50472163304
1814,84793.68951158396
1815,58202.27802877462
1816,95699.60095476496
1817,110129.0461160622
1818,148045.48566872845
1819,117863.92862996984
1820,66202.57182283234
1821,100634.80101922326
1822,140247.8508990066
1823,54763.23089660873
1824,134211.97700902077
1825,132617.31365881805
1826,104290.82322306176
1827,110600.85434439385
1828,132933.60195755897
1829,111932.08040668716
1830,135053.8185629402
1831,152105.20258710824
1832,101578.11690037952
1833,141613.69977937723
1834,122450.74315774659
1835,140365.02955926562
1836,122658.40707042506
1837,91803.80771149456
1838,131227.25929563475
1839,82849.67786641615
1840,155760.18705361366
1841,140394.87663941295
1842,85951.99131907802
1843,138562.61568688822
1844,133988.81721601784
1845,139044.95641687728
1846,153834.52391948533
1847,167578.86342085025
1848,57678.74076124361
1849,102630.80817353308
1850,116687.44118267795
1851,145469.9869742464
1852,121617.74578276699
1853,133955.2789849942
1854,171216.26563429428
1855,151006.88254319428
1856,218007.27857610828
1857,144059.37644738198
1858,142655.79835539113
1859,119960.95275688678
1860,157803.68843157825
1861,119549.23471283537
1862,284003.32385197637
1863,279717.91900051694
1864,279717.91900051694
1865,314201.2877727535
1866,350702.2927080043
1867,239423.13049665708
1868,303913.0502297973
1869,211741.68715307576
1870,237219.9314231284
1871,230731.45851442567
1872,170010.51555258073
1873,232728.63080750825
1874,142350.56821243113
1875,204081.07580527928
1876,197631.7098668168
1877,211964.52316654136
1878,207903.59193801554
1879,130551.85408649943
1880,137449.78193445675
1881,244897.82367233472
1882,247355.95273310455
1883,194700.17517895618
1884,208633.38552311022
1885,240798.48553131978
1886,286393.2595680813
1887,203014.93985018582
1888,281219.3266712409
1889,162270.7330029224
1890,131124.90881523452
1891,138947.46219689373
1892,109914.56617824102
1893,128682.25174116011
1894,125415.52689365699
1895,138039.94030883495
1896,122528.54907384653
1897,116524.46847069949
1898,109862.81366000797
1899,143065.9375068077
1900,141411.75190504815
1901,175061.21940143962
1902,146572.83420665006
1903,216720.00699102983
1904,144498.89498701357
1905,192541.51693961222
1906,183034.75372297099
1907,199219.79050279755
1908,109356.56081186727
1909,141570.90411087533
1910,125043.51831994341
1911,202149.7129773678
1912,299315.5492952789
1913,145373.26187493853
1914,63509.33232176355
1915,297589.8506719584
1916,65820.63541429877
1917,245549.50042366402
1918,140165.01527886593
1919,167213.84048749003
1920,164078.62841316132
1921,406571.43354588246
1922,315643.17455117014
1923,215806.4411549487
1924,224247.3334560014
1925,212125.901465422
1926,376389.2003299243
1927,133829.1647691932
1928,158292.69453753572
1929,126266.50451275009
1930,131170.99591020338
1931,146946.78881683486
1932,145466.09865251725
1933,168741.53153412897
1934,182201.75076794837
1935,178170.56878768516
1936,185565.14207180776
1937,182906.46622864236
1938,172257.36513276483
1939,240231.84423629678
1940,182069.82812143868
1941,176282.33190401836
1942,190836.39531769286
1943,195693.2747769175
1944,322525.0553227905
1945,367744.3610008001
1946,160106.1100397576
1947,324144.25250193337
1948,181380.60307674803
1949,241422.18458672386
1950,180874.2531110415
1951,263800.19455784356
1952,222435.14920906944
1953,167457.61254306816
1954,184676.36493745784
1955,139029.95665396232
1956,322027.8877733433
1957,155540.2810704624
1958,299711.7797455674
1959,140236.42435513588
1960,115775.629734793
1961,121504.8320975526
1962,96406.68815579457
1963,99744.08466139743
1964,109389.54801924602
1965,142823.87364802606
1966,139752.20940530457
1967,283944.2087654245
1968,413525.5587042378
1969,397380.0115625408
1970,457998.9943185107
1971,455143.2478293198
1972,365293.5038320917
1973,266578.22911327786
1974,307142.1752401411
1975,426550.49713778787
1976,271031.0814403923
1977,380143.1155301546
1978,366167.73408946337
1979,347355.69201476785
1980,195575.33735412487
1981,346500.85149341694
1982,230887.44413807965
1983,207272.90840273796
1984,166246.0516521542
1985,223198.63469126195
1986,220486.16822569663
1987,170398.2517377843
1988,179229.98861279478
1989,192187.41366716922
1990,215969.95066943954
1991,229351.76974553097
1992,214973.8346763701
1993,168929.04141367922
1994,239352.92859958802
1995,184845.92016441023
1996,247904.6244650502
1997,289581.0609747884
1998,343283.43848954246
1999,252509.44850310948
2000,301808.58213821176
2001,263931.4941748274
2002,250600.80707664235
2003,256115.6182660499
2004,271374.4517905008
2005,210989.62300863658
2006,225285.67235686173
2007,245344.28383911864
2008,207888.9582332831
2009,193627.4304484451
2010,189608.02934129973
2011,143620.51753272748
2012,167400.68078056778
2013,181800.14071149065
2014,183192.32219886105
2015,190482.3318114934
2016,196421.9968146611
2017,202977.33124770506
2018,123700.16345958172
2019,137529.1262657364
2020,113904.65431784748
2021,109207.7505378671
2022,182700.42578322472
2023,144485.25969221737
2024,251614.0590819584
2025,370697.76829041314
2026,172020.3958062766
2027,154258.70514966664
2028,155364.56122695905
2029,170262.6414802116
2030,266015.93438990007
2031,229378.7809985218
2032,247161.44369590413
2033,260606.14332080737
2034,164457.03694349682
2035,213936.77490172378
2036,186206.9265154584
2037,192886.1820265837
2038,286554.0692314996
2039,200736.28563791857
2040,330890.08681230986
2041,273743.83714243287
2042,201515.93520261708
2043,168115.92048251667
2044,175054.21661666885
2045,212218.26192238933
2046,134598.0171189847
2047,149778.29812777037
2048,138525.64739162198
2049,131391.62758945502
2050,175297.70470319188
2051,105945.54216690129
2052,130670.81503912859
2053,150524.8066943315
2054,81214.33712958501
2055,154302.59333523843
2056,136915.64578345921
2057,121447.58351313243
2058,215820.1820721603
2059,133612.87572819277
2060,172683.3796202737
2061,172683.97165616875
2062,133267.05569326266
2063,116242.22999635429
2064,145523.9153626217
2065,114868.8438491733
2066,161405.0217866614
2067,123407.5069065683
2068,140671.3568052824
2069,80160.38100614632
2070,108251.34981515163
2071,87073.90339838591
2072,125560.9047244341
2073,145835.65835272524
2074,181250.16796450704
2075,151059.0790854115
2076,119366.21959207492
2077,153041.45637212967
2078,125922.81800653743
2079,139414.2109249828
2080,119466.72367885502
2081,122723.01922389497
2082,132214.8996430272
2083,137665.2149865948
2084,112495.48785460641
2085,121791.42879712052
2086,113223.15888625017
2087,122987.9213977632
2088,99058.85897361817
2089,78153.55367013946
2090,130288.96006710072
2091,116648.33544340405
2092,128955.35638985402
2093,119966.94045523075
2094,116896.86896106189
2095,144863.77318216307
2096,72751.05744923362
2097,92909.38416182851
2098,136425.25851986484
2099,61592.24732825261
2100,94958.32935560973
2101,118203.26321750047
2102,134867.36150089165
2103,100816.3841060732
2104,121991.8271916901
2105,121707.37154989503
2106,68469.01318041146
2107,218220.40645705423
2108,118127.05977953652
2109,114626.21858591317
2110,129505.14392916033
2111,152410.74908122132
2112,141022.24667690272
2113,124568.53233094089
2114,119917.41245036425
2115,159596.34703002562
2116,118036.675548683
2117,151019.65374846436
2118,123479.39326589253
2119,106168.3641660014
2120,117397.56743402287
2121,90632.62948281421
2122,105512.95095818871
2123,85736.45808488668
2124,168954.3842342558
2125,125828.47144820569
2126,141607.64513081065
2127,145848.0268992682
2128,120118.72393071862
2129,93262.32500023143
2130,149657.27139890593
2131,142960.56298926417
2132,119106.27643647994
2133,120844.62011421651
2134,124228.40108031903
2135,95106.08082422071
2136,76579.06474786217
2137,112548.7209305687
2138,140297.71764093608
2139,151183.1132210455
2140,138410.00889301905
2141,142765.4755107863
2142,127654.91002509094
2143,141110.1624418798
2144,111477.11662104887
2145,138864.0379327795
2146,159811.58730353517
2147,154288.71158200622
2148,135610.25735707674
2149,138237.24440425215
2150,229773.41995565218
2151,109546.31129555425
2152,177553.08114443172
2153,155142.91620424853
2154,103666.67935951086
2155,133188.96085938206
2156,259371.07759169253
2157,232825.88686737916
2158,230621.02281932184
2159,196062.28622651586
2160,168050.87425450847
2161,242205.01001216992
2162,403413.71108586935
2163,358044.76185573405
2164,231523.68501021012
2165,186897.6449273192
2166,146303.04958239725
2167,211924.56988303232
2168,204515.83598004977
2169,194970.89171912693
2170,219731.0546771928
2171,152094.08365264494
2172,141659.30372145635
2173,165097.39283974594
2174,230649.37922617013
2175,292013.40427706664
2176,306735.26311226905
2177,241899.345932126
2178,207457.05540115133
2179,142783.4345485995
2180,234542.74963879416
2181,187696.05471356137
2182,220395.72217451595
2183,197791.80254860845
2184,131071.29557169507
2185,124882.12737337129
2186,145656.4367278069
2187,148758.02755412678
2188,150212.04767535924
2189,227216.76539036797
2190,81239.02582348336
2191,85849.07977570285
2192,94029.44099708817
2193,103740.37176751292
2194,105076.1853018165
2195,113507.00311818003
2196,103728.28464474033
2197,112888.04140617272
2198,160036.0992506394
2199,173577.11198429202
2200,141539.95492688986
2201,136425.0298319706
2202,195727.57120969484
2203,140694.1246565939
2204,193479.6865459391
2205,119183.53417008938
2206,144503.59459377482
2207,209377.09006593408
2208,244288.13634300084
2209,212871.53625717646
2210,117217.65074934557
2211,110154.13192499957
2212,115375.1613835686
2213,102928.23930850568
2214,140721.30132111037
2215,101774.13983122217
2216,147404.24693476342
2217,72049.04234870253
2218,76435.3329600763
2219,68257.20459679919
2220,76502.65190060063
2221,307153.3968797539
2222,257630.526709392
2223,299255.97466808325
2224,208613.911551715
2225,125466.76678953289
2226,186862.94021145318
2227,198140.2954286316
2228,265224.506537152
2229,240523.464316195
2230,159442.0959654836
2231,206002.31798081478
2232,180370.37788149493
2233,180680.4405163224
2234,222817.20209059963
2235,218521.95715118016
2236,280822.8525123061
2237,364745.6794298707
2238,199195.72060191905
2239,115809.33370283198
2240,159276.69747780843
2241,145889.40584254585
2242,130525.09660831268
2243,127825.90846925904
2244,101071.00146579869
2245,93949.23372250442
2246,142985.19745606233
2247,108391.57466149903
2248,128595.31508349763
2249,128036.33443797486
2250,130933.5386751493
2251,110571.6249536482
2252,167878.63248087768
2253,158156.27822223888
2254,171232.24450511156
2255,196487.91418090428
2256,179841.2925108494
2257,209778.18574568757
2258,164992.68081736934
2259,177428.4842304854
2260,161221.78465955
2261,174075.29436160767
2262,196793.53768259648
2263,343003.9458834686
2264,473525.7225955241
2265,168602.02007842707
2266,281049.10613951035
2267,392003.95174177346
2268,378692.9084613282
2269,157243.01447255423
2270,181318.26716726145
2271,220149.6402225568
2272,196227.77480090904
2273,167794.92966255284
2274,180320.51057374445
2275,165000.8073002304
2276,180547.23015867246
2277,182398.50279332086
2278,150626.16458536556
2279,122994.60125414074
2280,123938.33289147489
2281,173855.9785849546
2282,191351.4321837112
2283,101414.26374584739
2284,106207.50353726881
2285,142500.4449363781
2286,125014.09802361098
2287,338920.7286762597
2288,263359.7225855437
2289,415346.0081605005
2290,456688.7955897852
2291,311624.7747673548
2292,424119.89041005675
2293,435204.5789050655
2294,417301.98782192025
2295,449919.82628473593
2296,289819.3397038272
2297,302515.4801856372
2298,333757.10198164714
2299,393404.5825381024
2300,323752.4298001361
2301,268513.235920266
2302,251697.1104027713
2303,248404.06773167106
2304,251130.8799368719
2305,188811.61203170652
2306,189157.90309749363
2307,193793.46042271378
2308,228422.86706710167
2309,268502.31135103916
2310,209478.49751629675
2311,192703.03513109416
2312,183915.89519708758
2313,177309.0525023405
2314,168549.39067170545
2315,174092.00894639362
2316,188441.1201293044
2317,185500.31378442692
2318,177764.88888455406
2319,174932.38180087428
2320,178884.88102365975
2321,242276.71377387716
2322,169716.0341533128
2323,179919.8458313131
2324,168235.33737884308
2325,219280.2259233649
2326,166992.3828542261
2327,208790.81684796305
2328,223844.61876586906
2329,187103.90648024288
2330,178285.80396002947
2331,383794.0328645769
2332,416070.5079600808
2333,319068.04391704604
2334,256291.3580499443
2335,248827.74122269152
2336,328310.0170321224
2337,210187.29220917102
2338,291603.7327062358
2339,225085.3963147538
2340,393337.64162326837
2341,233053.4723372034
2342,232765.50246183237
2343,226958.0496510857
